savra:/run/media/kp # /home/kp/src/dbench/dbench -B fileio -c /home/kp/src/dbench/loadfiles/client.txt -D . 16
dbench version 4.00 - Copyright Andrew Tridgell 1999-2004

Running for 600 seconds with load '/home/kp/src/dbench/loadfiles/client.txt' and minimum warmup 120 secs
15 of 16 processes prepared for launch   0 sec
16 of 16 processes prepared for launch   0 sec
releasing clients
  16    483478   137.02 MB/sec  execute 176 sec  latency 3788.265 ms
  16    484383   136.63 MB/sec  execute 177 sec  latency 505.777 ms
  16    485353   136.38 MB/sec  execute 178 sec  latency 167.101 ms
  16    486502   136.19 MB/sec  execute 179 sec  latency 201.853 ms
  16    487757   135.99 MB/sec  execute 180 sec  latency 152.519 ms
  16    489638   136.17 MB/sec  execute 181 sec  latency 108.188 ms
  16    490590   135.87 MB/sec  execute 182 sec  latency 136.368 ms
  16    491822   135.66 MB/sec  execute 183 sec  latency 232.797 ms
  16    493271   135.66 MB/sec  execute 184 sec  latency 196.860 ms
  16    493990   135.24 MB/sec  execute 185 sec  latency 202.567 ms
  16    494715   134.84 MB/sec  execute 186 sec  latency 246.669 ms
  16    495815   134.64 MB/sec  execute 187 sec  latency 219.634 ms
  16    496064   134.01 MB/sec  execute 188 sec  latency 994.897 ms
  16    496373   133.45 MB/sec  execute 189 sec  latency 1994.993 ms
  16    496507   132.82 MB/sec  execute 190 sec  latency 2995.080 ms
  16    496735   132.22 MB/sec  execute 191 sec  latency 3995.165 ms
  16    496793   131.56 MB/sec  execute 192 sec  latency 4995.260 ms
  16    496847   130.90 MB/sec  execute 193 sec  latency 5994.114 ms
  16    497072   130.33 MB/sec  execute 194 sec  latency 6994.175 ms
  16    497099   129.70 MB/sec  execute 195 sec  latency 7994.251 ms
  16    497314   129.13 MB/sec  execute 196 sec  latency 8994.337 ms
  16    497363   128.49 MB/sec  execute 197 sec  latency 9892.173 ms
  16    497506   127.90 MB/sec  execute 198 sec  latency 10490.482 ms
  16    498245   127.57 MB/sec  execute 199 sec  latency 9380.078 ms
  16    499445   127.43 MB/sec  execute 200 sec  latency 352.714 ms
  16    501561   127.76 MB/sec  execute 201 sec  latency 81.622 ms
  16    503255   127.80 MB/sec  execute 202 sec  latency 111.136 ms
  16    504965   127.93 MB/sec  execute 203 sec  latency 251.016 ms
  16    506419   127.89 MB/sec  execute 204 sec  latency 90.895 ms
  16    508701   128.27 MB/sec  execute 205 sec  latency 54.213 ms
  16    510539   128.37 MB/sec  execute 206 sec  latency 57.168 ms
  16    512704   128.67 MB/sec  execute 207 sec  latency 81.716 ms
  16    514855   128.96 MB/sec  execute 208 sec  latency 52.048 ms
  16    516738   129.11 MB/sec  execute 209 sec  latency 70.693 ms
  16    519112   129.49 MB/sec  execute 210 sec  latency 53.617 ms
  16    521019   129.61 MB/sec  execute 211 sec  latency 53.732 ms
  16    523148   129.90 MB/sec  execute 212 sec  latency 52.450 ms
  16    525185   130.10 MB/sec  execute 213 sec  latency 54.714 ms
  16    527224   130.32 MB/sec  execute 214 sec  latency 74.139 ms
  16    529149   130.49 MB/sec  execute 215 sec  latency 109.894 ms
  16    530941   130.59 MB/sec  execute 216 sec  latency 56.648 ms
  16    533306   130.93 MB/sec  execute 217 sec  latency 51.310 ms
  16    534065   130.64 MB/sec  execute 218 sec  latency 627.618 ms
  16    535256   130.46 MB/sec  execute 219 sec  latency 279.359 ms
  16    537092   130.63 MB/sec  execute 220 sec  latency 113.626 ms
  16    539168   130.85 MB/sec  execute 221 sec  latency 56.419 ms
  16    541137   131.04 MB/sec  execute 222 sec  latency 70.619 ms
  16    542939   131.15 MB/sec  execute 223 sec  latency 147.370 ms
  16    544964   131.32 MB/sec  execute 224 sec  latency 64.495 ms
  16    546957   131.52 MB/sec  execute 225 sec  latency 156.182 ms
  16    548845   131.65 MB/sec  execute 226 sec  latency 121.461 ms
  16    551055   131.93 MB/sec  execute 227 sec  latency 53.454 ms
  16    552760   131.96 MB/sec  execute 228 sec  latency 113.985 ms
  16    555010   132.24 MB/sec  execute 229 sec  latency 49.806 ms
  16    556632   132.25 MB/sec  execute 230 sec  latency 113.726 ms
  16    558227   132.32 MB/sec  execute 231 sec  latency 160.635 ms
  16    560097   132.41 MB/sec  execute 232 sec  latency 87.811 ms
  16    562098   132.60 MB/sec  execute 233 sec  latency 64.663 ms
  16    564151   132.79 MB/sec  execute 234 sec  latency 87.796 ms
  16    566038   132.92 MB/sec  execute 235 sec  latency 55.814 ms
  16    567970   133.07 MB/sec  execute 236 sec  latency 75.679 ms
  16    569601   133.09 MB/sec  execute 237 sec  latency 178.845 ms
  16    571545   133.24 MB/sec  execute 238 sec  latency 80.300 ms
  16    573198   133.27 MB/sec  execute 239 sec  latency 107.334 ms
  16    575051   133.39 MB/sec  execute 240 sec  latency 146.156 ms
  16    577002   133.54 MB/sec  execute 241 sec  latency 77.060 ms
  16    579172   133.78 MB/sec  execute 242 sec  latency 72.695 ms
  16    580838   133.80 MB/sec  execute 243 sec  latency 71.528 ms
  16    582471   133.84 MB/sec  execute 244 sec  latency 182.592 ms
  16    583962   133.81 MB/sec  execute 245 sec  latency 177.124 ms
  16    585738   133.88 MB/sec  execute 246 sec  latency 129.521 ms
  16    587324   133.90 MB/sec  execute 247 sec  latency 112.421 ms
  16    588193   133.65 MB/sec  execute 248 sec  latency 506.556 ms
  16    589582   133.61 MB/sec  execute 249 sec  latency 577.387 ms
  16    591309   133.66 MB/sec  execute 250 sec  latency 116.622 ms
  16    593812   134.00 MB/sec  execute 251 sec  latency 59.976 ms
  16    595413   133.98 MB/sec  execute 252 sec  latency 52.174 ms
  16    597779   134.31 MB/sec  execute 253 sec  latency 82.208 ms
  16    599359   134.27 MB/sec  execute 254 sec  latency 57.348 ms
  16    601459   134.50 MB/sec  execute 255 sec  latency 116.437 ms
  16    602444   134.26 MB/sec  execute 256 sec  latency 156.604 ms
  16    604805   134.57 MB/sec  execute 257 sec  latency 80.982 ms
  16    606180   134.48 MB/sec  execute 258 sec  latency 86.157 ms
  16    608586   134.79 MB/sec  execute 259 sec  latency 51.512 ms
  16    610308   134.81 MB/sec  execute 260 sec  latency 102.143 ms
  16    612185   134.96 MB/sec  execute 261 sec  latency 105.553 ms
  16    614087   135.04 MB/sec  execute 262 sec  latency 51.840 ms
  16    615980   135.17 MB/sec  execute 263 sec  latency 91.310 ms
  16    618179   135.35 MB/sec  execute 264 sec  latency 75.024 ms
  16    619910   135.39 MB/sec  execute 265 sec  latency 53.123 ms
  16    621936   135.55 MB/sec  execute 266 sec  latency 112.768 ms
